timestamps,CAN_DataFrame.CAN_DataFrame.BusChannel,CAN_DataFrame.CAN_DataFrame.ID,CAN_DataFrame.CAN_DataFrame.IDE,CAN_DataFrame.CAN_DataFrame.DLC,CAN_DataFrame.CAN_DataFrame.DataLength,CAN_DataFrame.CAN_DataFrame.DataBytes,CAN_DataFrame.CAN_DataFrame.Dir,CAN_DataFrame.CAN_DataFrame.EDL,CAN_DataFrame.CAN_DataFrame.BRS
20.256350000000026,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
20.276350000000008,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
20.281450000000007,1,2024,0,8,8,[  3  65  17  34 255 255 255 255],0,0,0
20.296300000000002,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
20.31635,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
20.321600000000018,1,2024,0,8,8,[  4  65  31   0 187 255 255 255],0,0,0
20.376350000000002,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
20.396350000000012,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
20.4015,1,2024,0,8,8,[  3  65  11  27 255 255 255 255],0,0,0
20.416350000000023,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.42150000000001,1,2024,0,8,8,[  4  65  12  16 120 255 255 255],0,0,0
20.436350000000004,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
20.441450000000003,1,2024,0,8,8,[  3  65  13  52 255 255 255 255],0,0,0
20.456350000000015,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
20.476350000000025,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
20.481450000000024,1,2024,0,8,8,[  3  65  17  34 255 255 255 255],0,0,0
20.496350000000007,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
20.516350000000017,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
20.521500000000003,1,2024,0,8,8,[  4  65  31   0 187 255 255 255],0,0,0
20.57635000000002,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
20.59635,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
20.601550000000003,1,2024,0,8,8,[  3  65  11  28 255 255 255 255],0,0,0
20.61635000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.6216,1,2024,0,8,8,[  4  65  12  15  84 255 255 255],0,0,0
20.63635000000002,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
20.64145000000002,1,2024,0,8,8,[  3  65  13  51 255 255 255 255],0,0,0
20.656350000000003,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
20.676350000000014,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
20.681450000000012,1,2024,0,8,8,[  3  65  17  33 255 255 255 255],0,0,0
20.696350000000024,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
20.716350000000006,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
20.72150000000002,1,2024,0,8,8,[  4  65  31   0 187 255 255 255],0,0,0
20.776350000000008,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
20.796350000000018,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
20.80155000000002,1,2024,0,8,8,[  3  65  11  28 255 255 255 255],0,0,0
20.81635,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
20.82170000000002,1,2024,0,8,8,[  4  65  12  14 100 255 255 255],0,0,0
20.83635000000001,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
20.841500000000025,1,2024,0,8,8,[  3  65  13  51 255 255 255 255],0,0,0
20.85635000000002,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
20.876350000000002,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
20.881500000000017,1,2024,0,8,8,[  3  65  17  35 255 255 255 255],0,0,0
20.896350000000012,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
20.91640000000001,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
20.921700000000016,1,2024,0,8,8,[  4  65  31   0 188 255 255 255],0,0,0
20.976350000000025,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
20.996350000000007,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
21.001650000000012,1,2024,0,8,8,[  3  65  11  30 255 255 255 255],0,0,0
21.016350000000017,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.02155000000002,1,2024,0,8,8,[  4  65  12  13  92 255 255 255],0,0,0
21.03635,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
21.04155,1,2024,0,8,8,[  3  65  13  50 255 255 255 255],0,0,0
21.05635000000001,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
21.076400000000007,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
21.08155000000002,1,2024,0,8,8,[  3  65  17  39 255 255 255 255],0,0,0
21.096400000000017,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
21.1164,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
21.121700000000004,1,2024,0,8,8,[  4  65  31   0 188 255 255 255],0,0,0
21.15640000000002,1,2015,0,8,8,[ 2  1  5 85 85 85 85 85],1,0,0
21.161700000000025,1,2024,0,8,8,[  3  65   5  89 255 255 255 255],0,0,0
21.1764,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
21.19640000000001,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
21.201700000000017,1,2024,0,8,8,[  3  65  11  38 255 255 255 255],0,0,0
21.21640000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.221600000000024,1,2024,0,8,8,[  4  65  12  13  92 255 255 255],0,0,0
21.236400000000003,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
21.24170000000001,1,2024,0,8,8,[  3  65  13  50 255 255 255 255],0,0,0
21.256400000000014,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
21.276400000000024,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
21.281600000000026,1,2024,0,8,8,[  3  65  17  38 255 255 255 255],0,0,0
21.296400000000006,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
21.316400000000016,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
21.321600000000018,1,2024,0,8,8,[  4  65  31   0 188 255 255 255],0,0,0
21.376400000000018,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
21.3964,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
21.401600000000002,1,2024,0,8,8,[  3  65  11  41 255 255 255 255],0,0,0
21.41640000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.421700000000016,1,2024,0,8,8,[  4  65  12  14   0 255 255 255],0,0,0
21.43640000000002,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
21.441600000000022,1,2024,0,8,8,[  3  65  13  49 255 255 255 255],0,0,0
21.456400000000002,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
21.476400000000012,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
21.481600000000014,1,2024,0,8,8,[  3  65  17  36 255 255 255 255],0,0,0
21.496400000000023,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
21.516400000000004,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
21.522800000000018,1,2024,0,8,8,[  4  65  31   0 188 255 255 255],0,0,0
21.576400000000007,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
21.596450000000004,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
21.60160000000002,1,2024,0,8,8,[  3  65  11  40 255 255 255 255],0,0,0
21.6164,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.6216,1,2024,0,8,8,[  4  65  12  13 228 255 255 255],0,0,0
21.63640000000001,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
21.641700000000014,1,2024,0,8,8,[  3  65  13  49 255 255 255 255],0,0,0
21.656450000000007,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
21.6764,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
21.681600000000003,1,2024,0,8,8,[  3  65  17  35 255 255 255 255],0,0,0
21.69645,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
21.71640000000002,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
21.72150000000002,1,2024,0,8,8,[  4  65  31   0 188 255 255 255],0,0,0
21.776400000000024,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
21.796400000000006,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
21.801500000000004,1,2024,0,8,8,[  3  65  11  38 255 255 255 255],0,0,0
21.816450000000003,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
21.821550000000002,1,2024,0,8,8,[  4  65  12  13 116 255 255 255],0,0,0
21.836400000000026,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
21.84265000000002,1,2024,0,8,8,[  3  65  13  48 255 255 255 255],0,0,0
21.856450000000024,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
21.876450000000006,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
21.881500000000017,1,2024,0,8,8,[  3  65  17  35 255 255 255 255],0,0,0
21.8964,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
21.916450000000026,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
21.921700000000016,1,2024,0,8,8,[  4  65  31   0 189 255 255 255],0,0,0
21.97645,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
21.996400000000023,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
22.00150000000002,1,2024,0,8,8,[  3  65  11  38 255 255 255 255],0,0,0
22.01645000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.021600000000007,1,2024,0,8,8,[  4  65  12  13 148 255 255 255],0,0,0
22.036450000000002,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
22.04155,1,2024,0,8,8,[  3  65  13  48 255 255 255 255],0,0,0
22.056450000000012,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
22.076450000000023,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
22.08155000000002,1,2024,0,8,8,[  3  65  17  36 255 255 255 255],0,0,0
22.096450000000004,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
22.116500000000002,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
22.121800000000007,1,2024,0,8,8,[  4  65  31   0 189 255 255 255],0,0,0
22.156450000000007,1,2015,0,8,8,[ 2  1  5 85 85 85 85 85],1,0,0
22.161700000000025,1,2024,0,8,8,[  3  65   5  89 255 255 255 255],0,0,0
22.176500000000004,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
22.19645,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
22.201550000000026,1,2024,0,8,8,[  3  65  11  38 255 255 255 255],0,0,0
22.216500000000025,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.221550000000008,1,2024,0,8,8,[  4  65  12  13 164 255 255 255],0,0,0
22.23645000000002,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
22.241550000000018,1,2024,0,8,8,[  3  65  13  47 255 255 255 255],0,0,0
22.256500000000017,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
22.2765,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
22.28155000000001,1,2024,0,8,8,[  3  65  17  36 255 255 255 255],0,0,0
22.29645000000002,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
22.31650000000002,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
22.321650000000005,1,2024,0,8,8,[  4  65  31   0 189 255 255 255],0,0,0
22.37650000000002,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
22.396500000000003,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
22.401550000000015,1,2024,0,8,8,[  3  65  11  38 255 255 255 255],0,0,0
22.416450000000026,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.421550000000025,1,2024,0,8,8,[  4  65  12  13 164 255 255 255],0,0,0
22.436500000000024,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
22.441850000000017,1,2024,0,8,8,[  3  65  13  47 255 255 255 255],0,0,0
22.456500000000005,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
22.476500000000016,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
22.48155,1,2024,0,8,8,[  3  65  17  37 255 255 255 255],0,0,0
22.496500000000026,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
22.516500000000008,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
22.52155000000002,1,2024,0,8,8,[  4  65  31   0 189 255 255 255],0,0,0
22.57650000000001,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
22.59650000000002,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
22.60160000000002,1,2024,0,8,8,[  3  65  11  39 255 255 255 255],0,0,0
22.616500000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.62175000000002,1,2024,0,8,8,[  4  65  12  13 200 255 255 255],0,0,0
22.636500000000012,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
22.64165,1,2024,0,8,8,[  3  65  13  46 255 255 255 255],0,0,0
22.656500000000023,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
22.676500000000004,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
22.681550000000016,1,2024,0,8,8,[  3  65  17  36 255 255 255 255],0,0,0
22.696500000000015,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
22.716500000000025,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
22.72165000000001,1,2024,0,8,8,[  4  65  31   0 189 255 255 255],0,0,0
22.7765,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
22.79650000000001,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
22.80170000000001,1,2024,0,8,8,[  3  65  11  38 255 255 255 255],0,0,0
22.81650000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
22.82170000000002,1,2024,0,8,8,[  4  65  12  14   0 255 255 255],0,0,0
22.8365,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
22.841950000000026,1,2024,0,8,8,[  3  65  13  46 255 255 255 255],0,0,0
22.85650000000001,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
22.87650000000002,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
22.88160000000002,1,2024,0,8,8,[  3  65  17  35 255 255 255 255],0,0,0
22.896500000000003,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
22.916500000000013,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
22.921600000000012,1,2024,0,8,8,[  4  65  31   0 190 255 255 255],0,0,0
22.976500000000016,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
22.996500000000026,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
23.001600000000025,1,2024,0,8,8,[  3  65  11  36 255 255 255 255],0,0,0
23.016500000000008,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.021800000000013,1,2024,0,8,8,[  4  65  12  14  32 255 255 255],0,0,0
23.036500000000018,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
23.041600000000017,1,2024,0,8,8,[  3  65  13  45 255 255 255 255],0,0,0
23.0565,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
23.07650000000001,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
23.08160000000001,1,2024,0,8,8,[  3  65  17  35 255 255 255 255],0,0,0
23.096550000000008,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
23.116550000000018,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
23.121700000000004,1,2024,0,8,8,[  4  65  31   0 190 255 255 255],0,0,0
23.15655000000001,1,2015,0,8,8,[ 2  1  5 85 85 85 85 85],1,0,0
23.16160000000002,1,2024,0,8,8,[  3  65   5  89 255 255 255 255],0,0,0
23.17655000000002,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
23.196550000000002,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
23.19765000000001,1,2024,0,8,8,[  3  65  11  35 255 255 255 255],0,0,0
23.216550000000012,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.2217,1,2024,0,8,8,[  4  65  12  14  48 255 255 255],0,0,0
23.236550000000022,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
23.24170000000001,1,2024,0,8,8,[  3  65  13  45 255 255 255 255],0,0,0
23.256550000000004,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
23.276550000000015,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
23.281650000000013,1,2024,0,8,8,[  3  65  17  35 255 255 255 255],0,0,0
23.296550000000025,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
23.316550000000007,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
23.32170000000002,1,2024,0,8,8,[  4  65  31   0 190 255 255 255],0,0,0
23.37655000000001,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
23.39655000000002,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
23.401650000000018,1,2024,0,8,8,[  3  65  11  34 255 255 255 255],0,0,0
23.41655,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.41765000000001,1,2024,0,8,8,[  4  65  12  14  64 255 255 255],0,0,0
23.43655000000001,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
23.44165000000001,1,2024,0,8,8,[  3  65  13  44 255 255 255 255],0,0,0
23.45655000000002,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
23.476550000000003,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
23.481650000000002,1,2024,0,8,8,[  3  65  17  35 255 255 255 255],0,0,0
23.496550000000013,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
23.516550000000024,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
23.521800000000013,1,2024,0,8,8,[  4  65  31   0 190 255 255 255],0,0,0
23.576550000000026,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
23.596550000000008,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
23.60160000000002,1,2024,0,8,8,[  3  65  11  34 255 255 255 255],0,0,0
23.616550000000018,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.621850000000023,1,2024,0,8,8,[  4  65  12  14  80 255 255 255],0,0,0
23.63655,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
23.64165,1,2024,0,8,8,[  3  65  13  43 255 255 255 255],0,0,0
23.656600000000026,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
23.67655000000002,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
23.68165000000002,1,2024,0,8,8,[  3  65  17  35 255 255 255 255],0,0,0
23.696550000000002,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
23.7166,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
23.72165000000001,1,2024,0,8,8,[  4  65  31   0 190 255 255 255],0,0,0
23.776550000000015,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
23.796550000000025,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
23.801650000000024,1,2024,0,8,8,[  3  65  11  33 255 255 255 255],0,0,0
23.816600000000022,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
23.82175000000001,1,2024,0,8,8,[  4  65  12  14 108 255 255 255],0,0,0
23.836550000000017,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
23.84190000000001,1,2024,0,8,8,[  3  65  13  43 255 255 255 255],0,0,0
23.856600000000014,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
23.876600000000025,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
23.881850000000014,1,2024,0,8,8,[  3  65  17  34 255 255 255 255],0,0,0
23.89655000000002,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
23.916600000000017,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
23.92165,1,2024,0,8,8,[  4  65  31   0 190 255 255 255],0,0,0
23.97660000000002,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
23.9966,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
24.001800000000003,1,2024,0,8,8,[  3  65  11  33 255 255 255 255],0,0,0
24.016550000000024,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.021900000000016,1,2024,0,8,8,[  4  65  12  14 116 255 255 255],0,0,0
24.03660000000002,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
24.04170000000002,1,2024,0,8,8,[  3  65  13  42 255 255 255 255],0,0,0
24.056550000000016,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
24.076600000000013,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
24.081650000000025,1,2024,0,8,8,[  3  65  17  34 255 255 255 255],0,0,0
24.096600000000024,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
24.11665000000002,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
24.121800000000007,1,2024,0,8,8,[  4  65  31   0 191 255 255 255],0,0,0
24.136600000000016,1,2015,0,8,8,[ 2  1 47 85 85 85 85 85],1,0,0
24.156600000000026,1,2015,0,8,8,[ 2  1  5 85 85 85 85 85],1,0,0
24.161700000000025,1,2024,0,8,8,[  3  65   5  89 255 255 255 255],0,0,0
24.176650000000024,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
24.196600000000018,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
24.201700000000017,1,2024,0,8,8,[  3  65  11  32 255 255 255 255],0,0,0
24.2166,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.2218,1,2024,0,8,8,[  4  65  12  14 108 255 255 255],0,0,0
24.236650000000026,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
24.24170000000001,1,2024,0,8,8,[  3  65  13  42 255 255 255 255],0,0,0
24.25660000000002,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
24.276650000000018,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
24.2817,1,2024,0,8,8,[  3  65  17  34 255 255 255 255],0,0,0
24.296600000000012,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
24.31665000000001,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
24.32170000000002,1,2024,0,8,8,[  4  65  31   0 191 255 255 255],0,0,0
24.376600000000025,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
24.396650000000022,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
24.401700000000005,1,2024,0,8,8,[  3  65  11  32 255 255 255 255],0,0,0
24.416600000000017,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.41730000000001,1,2024,0,8,8,[  4  65  12  14 100 255 255 255],0,0,0
24.436650000000014,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
24.441700000000026,1,2024,0,8,8,[  3  65  13  41 255 255 255 255],0,0,0
24.456650000000025,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
24.47660000000002,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
24.48180000000002,1,2024,0,8,8,[  3  65  17  34 255 255 255 255],0,0,0
24.496650000000017,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
24.51665,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
24.52170000000001,1,2024,0,8,8,[  4  65  31   0 191 255 255 255],0,0,0
24.576600000000013,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
24.59665000000001,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
24.601700000000022,1,2024,0,8,8,[  3  65  11  32 255 255 255 255],0,0,0
24.61665000000002,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.622000000000014,1,2024,0,8,8,[  4  65  12  14  44 255 255 255],0,0,0
24.636600000000016,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
24.641700000000014,1,2024,0,8,8,[  3  65  13  41 255 255 255 255],0,0,0
24.656650000000013,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
24.676650000000024,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
24.682000000000016,1,2024,0,8,8,[  3  65  17  34 255 255 255 255],0,0,0
24.696650000000005,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
24.716650000000016,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
24.72200000000001,1,2024,0,8,8,[  4  65  31   0 191 255 255 255],0,0,0
24.776650000000018,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
24.79665,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
24.80170000000001,1,2024,0,8,8,[  3  65  11  32 255 255 255 255],0,0,0
24.81665000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
24.821800000000025,1,2024,0,8,8,[  4  65  12  14  40 255 255 255],0,0,0
24.83665000000002,1,2015,0,8,8,[ 2  1 13 85 85 85 85 85],1,0,0
24.84190000000001,1,2024,0,8,8,[  3  65  13  40 255 255 255 255],0,0,0
24.856650000000002,1,2015,0,8,8,[ 2  1 16 85 85 85 85 85],1,0,0
24.876650000000012,1,2015,0,8,8,[ 2  1 17 85 85 85 85 85],1,0,0
24.881700000000023,1,2024,0,8,8,[  3  65  17  35 255 255 255 255],0,0,0
24.896650000000022,1,2015,0,8,8,[ 2  1 94 85 85 85 85 85],1,0,0
24.916650000000004,1,2015,0,8,8,[ 2  1 31 85 85 85 85 85],1,0,0
24.92180000000002,1,2024,0,8,8,[  4  65  31   0 191 255 255 255],0,0,0
24.976650000000006,1,2015,0,8,8,[ 2  1 10 85 85 85 85 85],1,0,0
24.996650000000017,1,2015,0,8,8,[ 2  1 11 85 85 85 85 85],1,0,0
25.0017,1,2024,0,8,8,[  3  65  11  33 255 255 255 255],0,0,0
25.01665,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
